compound_id,name,mono_mass,source_type,unit,median_content,min_content,max_content,iqr_content,n_foods_measured,n_total_foods
8073,1-Hexanol,102.10446507,Compound,ppb,0.00055,0.0001,0.0009,0.000425,1,561
14736,Pyridine,79.042199165,Compound,ppb,0.01705,0.0001,0.063,0.04115,1,561
8230,"2,3-Pentanedione",100.0524295,Compound,ppb,0.0005,0.0002,0.0009,0.000625,1,561
3365,"5-Acetyl-3,4-dihydro-2H-pyrrole",111.068413915,Compound,ppb,0.00025,0.0002,0.0044,0.001125,1,561
11130,2-Acetylfuran,110.036779436,Compound,ppb,0.00015,0.0001,0.0004,0.00015,1,561
13570,Limonene,136.125200515,Compound,ppb,0.00015,0.0001,0.001,0.0003,1,561
8242,3-Penten-2-one,84.057514878,Compound,ppb,0.00015,0.0001,0.0006,0.0002,1,561
8746,Benzyl alcohol,108.057514878,Compound,ppb,0.00015,0.0001,0.0008,0.00025,1,561
12461,Dimethyl trisulfide,125.963162262,Compound,ppb,0.0002,0.0002,0.0002,0,1,561
8056,2-Heptanone,114.10446507,Compound,ppb,0.0012,0.0003,0.0021,0.00135,1,561
11114,Methylpyrazine,94.053098202,Compound,ppb,0.00815,0.0002,0.018,0.016225,1,561
13957,"2,5-Dimethylpyrazine",108.068748266,Compound,ppb,0.0215,0.0004,0.088,0.04965,1,561
14664,Benzaldehyde,106.041864814,Compound,ppb,0.00075,0.0004,0.0016,0.000675,1,561
8049,Heptanal,114.10446507,Compound,ppb,0.00045,0.0001,0.0006,0.0002,1,561
8069,Hexanal,100.088815006,Compound,ppb,0.00095,0.0004,0.0024,0.001175,1,561
11933,"2,3-Butanedione",86.036779436,Compound,ppb,0.00035,0.0002,0.0005,0.0003,1,561
11633,"2-Acetyl-4,5-dihydrothiazole",129.024834541,Compound,ppb,0.0003,0.0001,0.0006,0.000425,1,561
10952,2-Acetylthiazole,127.009184477,Compound,ppb,0.0043,0.0005,0.014,0.008925,1,561
12561,2-Furanmethanol,98.036779436,Compound,ppb,0.0179,0.0005,0.1,0.050525,1,561
12109,Acetophenone,120.057514878,Compound,ppb,0.0003,0.0001,0.001,0.000525,1,561
8231,1-Pentanol,88.088815006,Compound,ppb,0.0011,0.0005,0.0039,0.00145,1,561
3275,2-Methyl-1-propanol,74.073164942,Compound,ppb,0.00185,0.0006,0.002,0.000575,1,561
10984,2-Thiophenemethanol,114.013935504,Compound,ppb,0.00045,0.0002,0.0018,0.000775,1,561
3286,3-Methylbutanal,86.073164942,Compound,ppb,0.00085,0.0004,0.0019,0.0006,1,561
8740,Benzoic acid,122.036779433,Compound,ppb,0.001,0.0005,0.005,0.001125,1,561
12471,Pyrazine,80.037448138,Compound,ppb,0.0855,0.0005,0.2,0.176625,1,561
8128,2-Methylbutanal,86.073164942,Compound,ppb,0.00165,0.0004,0.0067,0.00195,1,561
10542,4-Vinylphenol,120.057514878,Compound,ppb,0.0235,0.0056,0.04,0.02135,1,561
857,2-Methoxy-4-vinylphenol,150.068079564,Compound,ppb,0.0115,0.011,0.11,0.0255,1,561
3592,Dimethyl sulfide,62.019020882,Compound,ppb,0.378,0.059,0.91,0.66575,1,561
12044,1-Hydroxy-2-propanone,74.036779436,Compound,ppb,0.35,0.083,0.5,0.32925,1,561
8298,Acetaldehyde,44.02621475,Compound,ppb,0.13,0.1,0.17,0.0325,1,561
8542,3-(Methylthio)propanal,104.029585568,Compound,ppb,0.0001,0.0001,0.0001,0,1,561
11802,Acetoin,88.0524295,Compound,ppb,0.45,0.11,0.5,0.1725,1,561
11937,"2,3-Butanediol",90.068079564,Compound,ppb,0.5,0.3,0.5,0.05,1,561
4926,6-Methyl-hept-5-en-2-one,126.10446507,Compound,mg/100g,1.30275,0.0055,2.6,1.29725,2,561
7789,cis-[6]-Shogaol,276.172544634,Compound,mg/100g,4,4,4,0,1,561
7822,Perillene,150.10446507,Compound,mg/100g,2.41,0.02,4.8,2.39,2,561
7831,trans-beta-Sesquiphellandrol,220.18271539,Compound,mg/100g,18.3,18.3,18.3,0,1,561
7836,Zingiberol,236.214015518,Compound,mg/100g,400,400,400,0,1,561
9847,3-Methyl-2(3-methylbut-2-en-1-yl)furan,150.10446507,Compound,mg/100g,4.55,4.55,4.55,0,1,561
10529,Zingerone,194.094294314,Compound,mg/100g,5.7575,1.015,10.5,4.7425,2,561
11706,(S)-[8]-Gingerol,322.214409448,Compound,mg/100g,63.45,63.45,63.45,0,1,561
11864,[6]-Shogaol,276.172544634,Compound,mg/100g,92,92,92,0,1,561
12271,Isopropylbenzene,120.093900384,Compound,mg/100g,8.3,0.1,16.5,8.2,2,561
13260,Gingerenone C,326.151809192,Compound,mg/100g,1.42,1.42,1.42,0,1,561
13913,Myrtenal,150.10446507,Compound,mg/100g,2.1125,0.0011,5.05,2.143475,4,561
14082,Isogingerenone B,386.172938564,Compound,mg/100g,0.47,0.47,0.47,0,1,561
14083,Gingerenone B,386.172938564,Compound,mg/100g,0.47,0.47,0.47,0,1,561
14518,Farnesal,220.182715393,Compound,mg/100g,5.05,5.05,5.05,0,1,561
14583,(+)-Borneol,154.135765198,Compound,mg/100g,772.9,55.8,1490,717.1,2,561
14960,beta-Bisabolol,222.198365454,Compound,mg/100g,15,15,15,0,1,561
16050,"3,7(11)-Eudesmadiene",204.187800768,Compound,mg/100g,3.3,3.3,3.3,0,1,561
17353,"1,7,7-Trimethyltricyclo[2.2.1.02,6]heptane",136.125200515,Compound,mg/100g,4.95,1.5,5.85,2.175,3,561
17441,Xanthorrhizol,218.167065326,Compound,mg/100g,2.55,2.55,2.55,0,1,561
21545,Methylisoeugenol,178.099379692,Compound,mg/100g,3,2.03,55,26.485,3,561
17218,Malvin,655.187424694,Compound,mg/100g,0.149374999,0,0.298749998,0.149374999,1,561
12060,Baicalein,270.05282343,Compound,mg/100g,0.0009,0.0009,0.0009,0,1,561
276,"3,4-Diferuloylquinic acid",544.15807636,Compound,mg/100g,0.166666667,0.166666667,0.166666667,0,1,561
277,"3,5-Diferuloylquinic acid",544.15807636,Compound,mg/100g,0.063333334,0.063333334,0.063333334,0,1,561
2917,Undecanal,170.167065326,Compound,mg/100g,0.45,0.00015,30.4,15.199925,2,561
3272,2-Methylpropanal,72.057514878,Compound,mg/100g,0.00065,0.00065,0.00065,0,1,561
12550,2-Pentanone,86.073164942,Compound,mg/100g,0.0015,0.0015,0.0015,0,1,561
3379,Butanal,72.057514878,Compound,mg/100g,0.0015,0.0015,0.0015,0,1,561
8302,Acetone,58.041864814,Compound,mg/100g,0.0045,0.0045,0.0045,0,1,561
2988,2-Decenal,154.135765198,Compound,mg/100g,0.0045,0.0045,0.0045,0,1,561
9446,Formaldehyde,30.010564686,Compound,mg/100g,0.006,0.006,0.006,0,1,561
30866,butan-2-one,72.057514878,Compound,mg/100g,0.0015,0.0015,0.0015,0,1,561
17897,6-Methoxymellein,208.073558872,Compound,mg/100g,0.01925,0.011,0.0275,0.00825,1,561
7672,Fluorene,166.07825032,Compound,mg/100g,0.000000218,1.1e-08,0.000000425,0.000000207,1,561
1138,Chiro-Inositol,180.063388116,Compound,mg/100g,100,100,100,0,1,561
3278,2-Methylpropanoic acid,88.0524295,Compound,mg/100g,475.00825,0.0165,950,474.99175,2,561
5173,Galactomannan,504.169034976,Compound,mg/100g,1600,1600,1600,0,1,561
7246,Methoxyl,31.018389717,Compound,mg/100g,5600,5600,5600,0,1,561
1197,Mannan,666.221858406,Compound,mg/100g,3400,3400,3400,0,1,561
3293,Lactic acid,90.031694058,Compound,mg/100g,1500,1500,1500,0,1,561
5457,Anthocyanins,207.080989974,Compound,mg/100g,2500,1500,9300,3900,3,561
17862,Cyanidin 3-sophoroside 5-glucoside,773.214033374,Compound,mg/100g,25.7,25.7,25.7,0,1,561
18078,S-Methyl-L-methionine chloride,199.043377094,Compound,mg/100g,1.35,1.35,1.35,0,1,561
3176,1-Pentanesulfenothioic acid,136.038041764,Compound,mg/100g,2500,2500,2500,0,1,561
2649,Dillapiol,222.089208936,Compound,mg/100g,1054.125,15,2093.25,1039.125,2,561
3847,D-(+)-dihydrocarvone,152.120115134,Compound,mg/100g,104.65,104.65,104.65,0,1,561
3877,trans-Dihydrocarvone,152.120115134,Compound,mg/100g,17.725,0,348.25,100.3,4,561
14602,(S)-Carvone,150.10446507,Compound,mg/100g,2142.45,2142.45,2142.45,0,1,561
30228,Rhenium,186.955750787,Compound,mg/100g,0.00035,0.0003,0.0004,0.00005,1,561
2193,Anonaine,265.110278729,Compound,mg/100g,120,120,120,0,1,561
10554,3-(4-Methoxyphenyl)-2-propenal,162.068079564,Compound,mg/100g,23.75,22.75,24.75,1,1,561
14852,Artemisia ketone,152.120115134,Compound,mg/100g,27.5,27.5,27.5,0,1,561
4161,cis-Dehydromatricaria ester,172.0524295,Compound,mg/100g,1.09,1.09,1.09,0,1,561
4171,"Tetradeca-4,6-diene-8,10,12-triyne-1-ol",214.099379691,Compound,mg/100g,0.12,0.12,0.12,0,1,561
4174,"Trideca-1,3,5-trien-7,9,11-triyn",166.07825032,Compound,mg/100g,0.005,0.005,0.005,0,1,561
21877,"1,7,9-Heptadecatriene-11,13,15-triyne",222.140850576,Compound,mg/100g,1.09,1.09,1.09,0,1,561
887,Cinnamyl alcohol,134.073164942,Compound,mg/100g,4.525,2.55,6.5,1.975,2,561
889,Cinnamyl acetate,176.083729628,Compound,mg/100g,127.5,127.5,127.5,0,1,561
2728,Isoeugenol,164.083729628,Compound,mg/100g,5.15,0.5,23,11.25,3,561
3866,Phellandrene,136.125200515,Compound,mg/100g,24.375,1.1,40.8,22.8625,4,561
8725,Cuminaldehyde,148.088815006,Compound,mg/100g,5.2,0.55,1000,499.725,3,561
10541,2-Vinylphenol,120.057514878,Compound,mg/100g,0.75,0.75,0.75,0,1,561
11420,3-Phenylpropyl acetate,178.099379692,Compound,mg/100g,3.25,3.25,3.25,0,1,561
11838,3-Phenylpropanal,134.073164942,Compound,mg/100g,10,10,10,0,1,561
12847,Benzyl benzoate,212.083729628,Compound,mg/100g,23.3,23.3,23.3,0,1,561
13576,Piperitone,152.120115134,Compound,mg/100g,25,1.75,1520,47.7,5,561
757,Nonane,128.15650064,Compound,mg/100g,0.35,0.1,0.6,0.25,2,561
13525,Fenchol,154.135765198,Compound,mg/100g,29.95,12,47.9,17.95,2,561
14939,"1,4-Cineole",154.135765198,Compound,mg/100g,18,18,18,0,1,561
16135,"Dehydroxylinalool 3,7-oxide",154.135765198,Compound,mg/100g,1.6,1.6,1.6,0,1,561
17431,Ocimen quintoxide,154.135765198,Compound,mg/100g,3,3,3,0,1,561
86,3-Hydroxyphloretin 2'-O-glucoside,452.13186161,Compound,mg/100g,0,0,0.117323785,0.0586618925,1,561
85,3-Hydroxyphloretin 2'-O-xylosyl-glucoside,584.174120354,Compound,mg/100g,0,0,0,0,1,561
240,p-Coumaroylquinic acid,338.100167552,Compound,mg/100g,1.305903338,0.767793107,2.989999962,1.12557666775,1,561
1161,D-Galacturonic acid,582.127958022,Compound,mg/100g,3.35,3.35,3.35,0,1,561
4147,Hydroxycinnamic acid,164.047344122,Compound,mg/100g,134,134,134,0,1,561
4687,Phosphatidylglycerol,262.118140079,Compound,mg/100g,1.75,1.75,1.75,0,1,561
5368,Cardiolipin,1465.097426654,Compound,mg/100g,0.5,0.5,0.5,0,1,561
1327,Isopentyl isopentanoate,172.146329884,Compound,mg/100g,0.01,0.01,0.01,0,1,561
19883,(±)-3-Octyl acetate,172.146329884,Compound,mg/100g,0.25,0.25,0.25,0,1,561
6024,2-N-Amylfuran,138.10446507,Compound,mg/100g,0.01,0.01,0.01,0,1,561
6027,Bourbonene,204.187800773,Compound,mg/100g,0.45,0.45,0.45,0,1,561
6035,Myrtenyl methyl ether,166.1357652,Compound,mg/100g,6.6,0.105,19.05,9.4725,2,561
8126,Methyl acetate,74.036779436,Compound,mg/100g,1.6,1.6,1.6,0,1,561
9779,(±)-Menthone,154.1357652,Compound,mg/100g,51.85,0.1,1203.55,150.31125,5,561
13573,(+)-Isomenthone,154.135765198,Compound,mg/100g,235.75,29.9,365.1,167.6,3,561
14301,(R)-p-Menth-4(8)-en-3-one,152.120115134,Compound,mg/100g,175.225,0.01,1330,1007.7,4,561
14630,(±)-Isomenthone,154.135765198,Compound,mg/100g,10,0.01,803.25,42.75,3,561
14929,Menthofuran,150.10446507,Compound,mg/100g,110,3.2,840,538.4,4,561
15514,"2,4-Decadienal",152.120115134,Compound,mg/100g,0.105,0.105,0.105,0,1,561
15572,Viridiflorol,222.198365454,Compound,mg/100g,5.575,0.8,12.25,4.85,3,561
17372,Bicyclogermacrene,204.187800768,Compound,mg/100g,2.283,0.45,76.4,15.2085,6,561
4874,Ketones,184.18271539,Compound,mg/100g,67.2,67.2,67.2,0,1,561
6037,Piperitone oxide,168.115029756,Compound,mg/100g,272.75,45.5,1805,879.75,2,561
13803,(-)-Menthone,154.135765198,Compound,mg/100g,932.95,569.4,1296.5,363.55,2,561
14371,Isopulegone,152.120115134,Compound,mg/100g,50.5,50.5,50.5,0,1,561
14469,(R)-Piperitone,152.120115134,Compound,mg/100g,214.1,31.2,397,182.9,2,561
14470,(S)-Piperitone,152.120115134,Compound,mg/100g,19,19,19,0,1,561
14503,(+)-Neomenthol,156.151415262,Compound,mg/100g,30,1.3,42.65,20.675,3,561
16033,Rotundifolone,166.099379692,Compound,mg/100g,749.025,379,1119.05,370.025,2,561
21183,(±)-Menthyl acetate,198.161979948,Compound,mg/100g,66.25,18.75,113.75,47.5,2,561
461,L-Saccharopine,276.132136382,Compound,mg/100g,0.16,0.16,0.16,0,2,561
3159,Chlorophyll b,906.51457789,Compound,mg/100g,129.9,129.9,129.9,0,1,561
3859,Isopiperitenone,150.10446507,Compound,mg/100g,5.8,5.8,5.8,0,1,561
3920,cis-Carvyl acetate,194.13067982,Compound,mg/100g,24.95,23.4,26.5,1.55,1,561
4797,Neodihydrocarveol,154.135765198,Compound,mg/100g,19.325,3.9,34.75,15.425,1,561
4832,beta-Copaene,204.187800768,Compound,mg/100g,64.625,50,79.25,14.625,2,561
6070,4-Hydroxypiperitone,170.13067982,Compound,mg/100g,53.3,53.3,53.3,0,1,561
6128,Rotundifoline,400.199822016,Compound,mg/100g,796.75,796.75,796.75,0,1,561
6159,beta-Ylangene,204.187800768,Compound,mg/100g,17,17,17,0,1,561
6171,Isomenthol acetate,198.161979948,Compound,mg/100g,4.4,4,4.75,0.375,2,561
9286,Dihydrocarveol,154.1357652,Compound,mg/100g,54,0,157.55,78.1,3,561
9612,(+/-)-2-Hydroxypiperitone,168.115029756,Compound,mg/100g,572.37775,0.0055,1144.75,572.37225,2,561
11797,(R)-3-Octyl acetate,172.146329884,Compound,mg/100g,1.35,1.35,1.35,0,1,561
12448,(±)-Isobornyl acetate,196.146329884,Compound,mg/100g,14.3,14.3,14.3,0,1,561
14897,alpha-Farnesene,204.187800768,Compound,mg/100g,3.5,1.1,5.9,2.4,2,561
14918,"(1R,4R)-Dihydrocarvone",152.120115134,Compound,mg/100g,715,715,715,0,1,561
14926,"p-Mentha-1,8-dien-7-ol",152.120115135,Compound,mg/100g,8.65,1.3,16,7.35,2,561
15308,Spathulenol,220.18271539,Compound,mg/100g,12.5,2.625,56.25,16.05,4,561
15345,alpha-Cadinol,222.198365457,Compound,mg/100g,4.025,0.018,14.2,6.583,4,561
17391,beta-Bourbonene,204.187800768,Compound,mg/100g,2.6,0.8,26.8,2,4,561
17975,Chlorophyll a,892.535313332,Compound,mg/100g,275.5,275.5,275.5,0,1,561
18757,2-Methylbutyl 2-methylbutanoate,172.146329884,Compound,mg/100g,1,1,1,0,1,561
21436,Dihydrocarveol acetate,196.146329884,Compound,mg/100g,13.775,5.5,178.5,53.7875,2,561
21993,(±)-Isomenthol,156.151415262,Compound,mg/100g,12.975,9.5,16.45,3.475,2,561
689,Eriodictyol 7-glucoside,450.116211546,Compound,mg/100g,80.251481445,80.251481445,80.251481445,0,1,561
691,Pebrellin,374.100167552,Compound,mg/100g,22.735785757,22.735785757,22.735785757,0,1,561
2752,Gardenin B,358.10525293,Compound,mg/100g,18.722142594,18.722142594,18.722142594,0,1,561
16718,"5,6-Dihydroxy-4',7,8-trimethoxyflavone",344.089602866,Compound,mg/100g,43.028572083,43.028572083,43.028572083,0,1,561
855,"1,4-Dimethoxybenzene",138.068079564,Compound,mg/100g,0.00055,0.00055,0.00055,0,1,561
968,Pentyl pentanoate,172.146329884,Compound,mg/100g,0.055,0.055,0.055,0,1,561
4660,Cyclopentanol,86.073164942,Compound,mg/100g,0.0055,0.0055,0.0055,0,1,561
4844,Pinene,136.125200515,Compound,mg/100g,69.925,1.25,138.6,68.675,2,561
6021,trans-Rose oxide,154.135765198,Compound,mg/100g,0.11525,0.0055,0.225,0.10975,2,561
6022,(+)-Neomenthyl acetate,198.161979948,Compound,mg/100g,8.25,8.25,8.25,0,1,561
6134,(-)-Mintlactone,306.019808742,Compound,mg/100g,0.165,0.165,0.165,0,1,561
6138,2-Methylbut-2-en-1-al,84.057514878,Compound,mg/100g,0.00385,0.00385,0.00385,0,1,561
6152,4-Hydroxy-4-methylcyclohex-2-en-1-one,126.068079564,Compound,mg/100g,0.0385,0.0385,0.0385,0,1,561
6155,5-Methylheptan-3-one,128.120115134,Compound,mg/100g,0.00055,0.00055,0.00055,0,1,561
6162,cis-p-Menth-1-en-3-ol,154.135765198,Compound,mg/100g,2.5,0.275,9,4.3625,3,561
6163,cis-Sabinol,152.120115134,Compound,mg/100g,0.00055,0.00055,0.00055,0,1,561
8057,3-Heptanol,116.120115134,Compound,mg/100g,0.275,0.275,0.275,0,1,561
8182,2-Methyl-3-phenyl-2-propenal,146.073164942,Compound,mg/100g,0.00055,0.00055,0.00055,0,1,561
8493,Cuminyl alcohol,150.104465071,Compound,mg/100g,0.00055,0,1098,549,3,561
8786,2-Methylphenol,108.057514878,Compound,mg/100g,0.00055,0.00055,0.00055,0,1,561
8865,"3,4-Dimethoxybenzaldehyde",166.062994186,Compound,mg/100g,0.0011,0.0011,0.0011,0,1,561
10504,4'-Methoxyacetophenone,150.068079564,Compound,mg/100g,0.0055,0.0055,0.0055,0,1,561
12459,2-Hydroxybenzaldehyde,122.036779436,Compound,mg/100g,0.00165,0.00165,0.00165,0,1,561
13615,3-Methylbutyl phenylacetate,206.13067982,Compound,mg/100g,0.0275,0.0275,0.0275,0,1,561
13624,2-Phenylethyl pentanoate,206.13067982,Compound,mg/100g,0.22,0.22,0.22,0,1,561
13768,(+)-alpha-Pinene,136.125200512,Compound,mg/100g,7.95,7.95,7.95,0,1,561
14610,Citronellic acid,170.13067982,Compound,mg/100g,0.67775,0.0055,1.35,0.67225,2,561
14923,Isomintlactone,166.099379692,Compound,mg/100g,0.0165,0.0165,0.0165,0,1,561
14940,Rose oxide,154.135765198,Compound,mg/100g,0.23325,0.0165,0.45,0.21675,2,561
15498,Methyl jasmonate,224.141244506,Compound,mg/100g,0.00055,0.00055,0.00055,0,1,561
16225,Menthyl isovalerate,240.20893014,Compound,mg/100g,0.0055,0.0055,0.0055,0,1,561
16880,5-Dodecanolide,198.161979948,Compound,mg/100g,0.00055,0.00055,0.00055,0,1,561
18690,Bovolide,180.115029756,Compound,mg/100g,0.00055,0.00055,0.00055,0,1,561
19948,(-)-Isopulegol acetate,196.146329884,Compound,mg/100g,0.0055,0.0055,0.0055,0,1,561
3368,Benzyl acetate,150.068079564,Compound,mg/100g,9,9,9,0,1,561
3888,(E)-alpha-Bergamotene,204.187800768,Compound,mg/100g,7.5,6.85,8.05,0.600000000000001,3,561
6257,"5,10(15)-Cadinen-4-ol",220.182715393,Compound,mg/100g,0.1,0.1,0.1,0,1,561
6273,Humulene epoxide,220.182715393,Compound,mg/100g,0.02,0.02,0.02,0,1,561
10422,Fenchyl acetate,196.146329884,Compound,mg/100g,3.05,3.05,3.05,0,1,561
14705,beta-Farnesene,204.187800768,Compound,mg/100g,0.7,0.7,0.7,0,1,561
15335,alpha-Bulnesene,204.187800768,Compound,mg/100g,0.65,0.65,0.65,0,1,561
15575,Cedrelanol,222.198365454,Compound,mg/100g,1.4275,0.05,3.005,0.855,3,561
16040,1-Isopropyl-3-methylbenzene,134.109550448,Compound,mg/100g,1.175,0.3,2.05,0.875,2,561
16719,Xanthomicrol,344.089602866,Compound,mg/100g,35,35,35,0,1,561
20444,Juvocimene 1,282.198365454,Compound,mg/100g,0.00285,0.00285,0.00285,0,1,561
20445,Juvocimene 2,298.193280076,Compound,mg/100g,0.00285,0.00285,0.00285,0,1,561
449,Piperine,285.136493479,Compound,mg/100g,5350,5350,5350,0,1,561
12748,Piperettine,311.152143543,Compound,mg/100g,525,525,525,0,1,561
8526,Rhapontin,420.142032366,Compound,mg/100g,1420,1420,1420,0,1,561
1457,(+)-trans-Sabinol,154.135765198,Compound,mg/100g,28.05,28.05,28.05,0,1,561
5803,Calamene,301.057781604,Compound,mg/100g,33.325,1.65,65,31.675,2,561
6924,Carnosolic acid,348.193674006,Compound,mg/100g,210,210,210,0,1,561
7006,(+)-Royleanone,316.203844762,Compound,mg/100g,2030,2030,2030,0,1,561
12994,Pristane,268.31300128,Compound,mg/100g,5.6,5.6,5.6,0,1,561
13739,Pomolic acid,472.355260024,Compound,mg/100g,0.27,0.27,0.27,0,1,561
15940,3-Epioleanolic acid,456.360345402,Compound,mg/100g,1.07,1.07,1.07,0,1,561
2253,3-Aminopropanoic acid,89.047678473,Compound,mg/100g,0.9,0.6,1.2,0.3,2,561
12370,Tomatine,1033.545758723,Compound,mg/100g,0.7,0.7,0.7,0,1,561
7326,8-Methoxycirsilineol,374.100167552,Compound,mg/100g,0.74,0.74,0.74,0,1,561
21886,Naringenin 4'-glucoside,434.121296908,Compound,mg/100g,1.833333333,1.833333333,1.833333333,0,1,561
19432,Naringin 6''-malonate,666.179599635,Compound,mg/100g,2.266666631,2.266666631,2.266666631,0,1,561
16695,Narirutin 4'-glucoside,742.232029132,Compound,mg/100g,1.233333329,1.233333329,1.233333329,0,1,561
18292,Rhoifolin,578.163555668,Compound,mg/100g,1.166666667,1.166666667,1.166666667,0,1,561
21888,Rhoifolin 4-glucoside,740.216379098,Compound,mg/100g,0.650000016,0.650000016,0.650000016,0,1,561
19521,Diosmetin 7-neohesperidoside,608.174120354,Compound,mg/100g,0,0,0,0,1,561
16506,Kaempferide,300.063388116,Compound,mg/100g,0,0,0,0,1,561
7251,Potassium oxide,94.92960405,Compound,mg/100g,719.65,434.3,1005,285.35,2,561
9047,Cadinene,208.219100896,Compound,mg/100g,306,240,372,66,2,561
12572,Gondoic acid,310.28718046,Compound,mg/100g,1951.25,1951.25,1951.25,0,1,561
3391,1-Isothiocyanatobutane,115.045569983,Compound,mg/100g,152.75,152.75,152.75,0,1,561
12443,3-Isothiocyanato-1-propene,99.014269855,Compound,mg/100g,149.6,149.6,149.6,0,1,561
1931,Succinic acid,118.02660868,Compound,mg/100g,110.75,1.5,220,109.25,2,561
3362,2-Oxopentanedioic acid,146.021523302,Compound,mg/100g,1295,1295,1295,0,1,561
1613,Allantoin,158.043990078,Compound,mg/100g,6.1,4.9,42.3,18.7,1,561
2151,Thesinine,287.152143543,Compound,mg/100g,20,20,20,0,1,561
4246,Silicic acid,95.987885149,Compound,mg/100g,1850,1850,1850,0,1,561
4286,Amabiline,283.178358293,Compound,mg/100g,2,2,2,0,1,561
463,L-Stachydrine,143.094628665,Compound,mg/100g,23.5,10,37,13.5,1,561
14922,Carveol,152.120115135,Compound,mg/100g,43.25,0.39,168,42.2775,3,561
17263,Carvyl acetate,194.13067982,Compound,mg/100g,6.125,5.5,6.75,0.625,1,561
1022,Ethyl hexadecanoate,284.271530396,Compound,mg/100g,32.2,32.2,32.2,0,1,561
2897,Tridecanal,198.198365454,Compound,mg/100g,16.8,16.8,16.8,0,1,561
5181,"3,6-Undecadienal",166.135765198,Compound,mg/100g,34.2,34.2,34.2,0,1,561
5183,3-Octenal,126.10446507,Compound,mg/100g,9.7,9.7,9.7,0,1,561
5185,5-Decenal,154.1357652,Compound,mg/100g,10.1,10.1,10.1,0,1,561
5187,7-Dodecenal,182.167065328,Compound,mg/100g,213.1,213.1,213.1,0,1,561
5189,9-Tetradecenal,210.198365457,Compound,mg/100g,92.4,92.4,92.4,0,1,561
5198,Ethyl pentadecanoate,270.255880332,Compound,mg/100g,0.25,0.25,0.25,0,1,561
12438,Ethyl tetradecanoate,256.240230268,Compound,mg/100g,8.25,8.25,8.25,0,1,561
12444,Ethyl stearate,312.302830524,Compound,mg/100g,29.4,29.4,29.4,0,1,561
12765,"Ethyl (Z,Z)-9,12-octadecadienoate",308.271530396,Compound,mg/100g,8.95,8.95,8.95,0,1,561
14695,"Linalool 3,6-oxide",170.13067982,Compound,mg/100g,1.15,1.15,1.15,0,1,561
21896,cis-Ferulic acid,194.057908808,Compound,mg/100g,91.35,46.7,136,44.65,1,561
5305,"p-Mentha-1,3-dien-7-al",150.10446507,Compound,mg/100g,394.5,394.5,394.5,0,1,561
5306,"p-Mentha-1,4-dien-7-al",150.10446507,Compound,mg/100g,718.5,718.5,718.5,0,1,561
5307,p-Mentha-3-en-7-ol,154.135765198,Compound,mg/100g,21,21,21,0,1,561
13932,4-Isopropylbenzoic acid,164.083729626,Compound,mg/100g,0.1,0.1,0.1,0,1,561
14612,p-Menth-1-en-3-ol,154.135765198,Compound,mg/100g,24.3,24.3,24.3,0,1,561
15978,beta-Terpinene,136.125200512,Compound,mg/100g,10.2,0,20.4,10.2,2,561
15991,Terpinolene oxide,152.120115134,Compound,mg/100g,6,6,6,0,1,561
20014,Benzyl cinnamate,238.099379692,Compound,mg/100g,134.1,134.1,134.1,0,1,561
8080,2-Hexanone,100.088815006,Compound,mg/100g,0.55,0.55,0.55,0,1,561
14477,(-)-Isopinocamphone,152.120115134,Compound,mg/100g,247.325,168.5,326.15,78.825,1,561
14978,(-)-Pinocamphone,152.120115134,Compound,mg/100g,250.5,113,603.2,245.1,1,561
14980,Verbenol,152.120115135,Compound,mg/100g,3.95,3.95,3.95,0,1,561
14981,Pinocarvone,150.10446507,Compound,mg/100g,268,268,268,0,1,561
15573,Ledol,222.198365454,Compound,mg/100g,7,7,7,0,1,561
21994,(±)-trans-Nerolidol,194.167065326,Compound,mg/100g,4.05,4.05,4.05,0,1,561
812,"p-Mentha-1,3,5,8-tetraene",132.093900384,Compound,mg/100g,0.1,0.1,0.1,0,1,561
2794,Feniculin,202.135765198,Compound,mg/100g,141.25,141.25,141.25,0,1,561
6613,alpha-cis-bergamotene,204.187800768,Compound,mg/100g,2.55,2.55,2.55,0,1,561
10590,Methyl 4-methoxybenzoate,166.062994186,Compound,mg/100g,15.05,15.05,15.05,0,1,561
13534,alpha-Santalene,204.187800768,Compound,mg/100g,0.1,0.1,0.1,0,1,561
15298,alpha-Cubebene,204.187800768,Compound,mg/100g,1.068,0.01,20,6.3205,4,561
5872,Artemorin,248.141244506,Compound,mg/100g,500,500,500,0,1,561
5895,Reynosin,248.141244506,Compound,mg/100g,250,250,250,0,1,561
5898,Santamarin,248.141244506,Compound,mg/100g,150,150,150,0,1,561
5903,Verlotorin,264.136159128,Compound,mg/100g,140,140,140,0,1,561
15622,Costunolide,232.146329884,Compound,mg/100g,1800,1800,1800,0,1,561
15716,Desacetyllaurenobiolide,248.141244506,Compound,mg/100g,6,6,6,0,1,561
21885,Catechin 3-glucoside,452.131861593,Compound,mg/100g,3.150000095,3.150000095,3.150000095,0,1,561
290,p-Coumaroyl glycolic acid,222.05282343,Compound,mg/100g,0.241874996,0.195750004,0.287999988,0.046124992,1,561
20647,D-Malic acid p-coumarate,280.058302738,Compound,mg/100g,0.7373749845,0.472749995,1.001999974,0.2646249895,1,561
820,Gallaldehyde,154.02660868,Compound,mg/100g,0,0,0,0,1,561
